ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,readDataType,707,KILLED,com.squareup.protoparser.ProtoParserTest.typeParsing(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,readDataType,709,KILLED,com.squareup.protoparser.ProtoParserTest.typeParsing(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,readDataType,711,KILLED,com.squareup.protoparser.ProtoParserTest.typeParsing(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,readDataType,713,KILLED,com.squareup.protoparser.ProtoParserTest.typeParsing(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,readDataType,715,KILLED,com.squareup.protoparser.ProtoParserTest.typeParsing(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,readDataType,717,KILLED,com.squareup.protoparser.ProtoParserTest.serviceTypesMustBeNamed(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,readDataType,719,KILLED,com.squareup.protoparser.ProtoParserTest.typeParsing(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,readDataType,721,KILLED,com.squareup.protoparser.ProtoParserTest.typeParsing(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,readDataType,723,KILLED,com.squareup.protoparser.ProtoParserTest.serviceTypesMustBeNamed(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,readDeclaration,108,KILLED,com.squareup.protoparser.ProtoParserTest.nestingInMessage(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,readDeclaration,107,KILLED,com.squareup.protoparser.ProtoParserTest.invalidSyntaxValueThrows(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,readDeclaration,114,KILLED,com.squareup.protoparser.ProtoParserTest.invalidSyntaxValueThrows(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,readDeclaration,115,KILLED,com.squareup.protoparser.ProtoParserTest.packageDeclaration(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,readDeclaration,116,KILLED,com.squareup.protoparser.ProtoParserTest.packageDeclaration(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,readDeclaration,120,KILLED,com.squareup.protoparser.ProtoParserTest.packageDeclaration(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,readDeclaration,122,KILLED,com.squareup.protoparser.ProtoParserTest.invalidSyntaxValueThrows(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,readDeclaration,123,KILLED,com.squareup.protoparser.ProtoParserTest.imports(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,readDeclaration,125,KILLED,com.squareup.protoparser.ProtoParserTest.imports(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,readDeclaration,130,KILLED,com.squareup.protoparser.ProtoParserTest.imports(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,readDeclaration,132,KILLED,com.squareup.protoparser.ProtoParserTest.invalidSyntaxValueThrows(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,readDeclaration,133,KILLED,com.squareup.protoparser.ProtoParserTest.invalidSyntaxValueThrows(com.squareup.protoparser.ProtoParserTest)
